conversation_id_str,created_at,username,full_text,kota_kabupaten,retweet_count,favorite_count,cleaned_text,normalized_text,input_ids,attention_mask,labels
1212719903070814209,Thu Jan 02 12:58:50 +0000 2020,study_dakwah,Untuk saudara2ku yang tertimpa musibah banjir mari mulai sekarang introspeksi diri masing-masing sudahkah kita membuang sampah dengan benar tidak usah menyalahkan pemerintah.... Semoga diberikan kesabaran kesehatan dan keikhlasan.. #FPI_SigapBencana #BanjirJakarta2020 https://t.co/wDE6evzvOx,DKI Jakarta,3,22,untuk saudaraku yang tertimpa musibah banjir mari mulai sekarang introspeksi diri masingmasing sudahkah kita membuang sampah dengan benar tidak usah menyalahkan pemerintah semoga diberikan kesabaran kesehatan dan keikhlasan,untuk saudaraku yang tertimpa musibah banjir mari mulai sekarang introspeksi diri masingmasing sudahkah kita membuang sampah dengan benar tidak usah menyalahkan pemerintah semoga diberikan kesabaran kesehatan dan keikhlasan,"[2, 90, 18648, 34, 24568, 11349, 5138, 2852, 673, 747, 6772, 28300, 745, 1690, 23460, 219, 7358, 3876, 79, 839, 119, 3370, 12742, 877, 1671, 1591, 10801, 964, 41, 23006, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
1212715322911809536,Thu Jan 02 12:40:39 +0000 2020,lianisarchive,dengan membuang sampah sembarangan dan tidak peduli sama lingkungan itu bisa jadi salah satu pemicu banjir. kalo emang pemerintah sudah menyiapkan hal-hal untuk mencegah banjir di jakarta tapi kita nya masih ga peduli jadi siapa yg salah?,DKI Jakarta,0,0,dengan membuang sampah sembarangan dan tidak peduli sama lingkungan itu bisa jadi salah satu pemicu banjir kalo emang pemerintah sudah menyiapkan halhal untuk mencegah banjir di jakarta tapi kita nya masih ga peduli jadi siapa yg salah,dengan membuang sampah sembarangan dan tidak peduli sama lingkungan itu bisa jadi salah satu pemicu banjir kalo memang pemerintah sudah menyiapkan halhal untuk mencegah banjir di jakarta tapi kita nya masih enggak peduli jadi siapa yang salah,"[2, 79, 7358, 3876, 11094, 41, 119, 4625, 500, 1182, 137, 166, 472, 427, 282, 13578, 5138, 1686, 5184, 877, 259, 5298, 2719, 90, 3028, 5138, 26, 678, 469, 219, 1107, 419, 525, 4625, 472, 1545, 741, 427, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
1212714925514059776,Thu Jan 02 12:39:04 +0000 2020,FUZIFauziyah,Banjir Jakarta nyalahin pemerintah. Emang yg buang sampah sembarangan gak salah? Waras deui moal,DKI Jakarta,0,0,banjir jakarta nyalahin pemerintah emang yg buang sampah sembarangan gak salah waras deui moal,banjir jakarta menyalahkan pemerintah memang yang buang sampah sembarangan enggak salah waras deui moal,"[2, 5138, 678, 14906, 18436, 877, 5184, 741, 5582, 3876, 11094, 1489, 427, 24611, 1595, 571, 1265, 20, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
1212317675122233344,Thu Jan 02 12:25:23 +0000 2020,lutficasualt,@opposite6890 @aniesbaswedan dari kemarin sampai sekarang jakarta terendam banjir .. gubernur dan seluruh jajaran terkait turun kelapangan .. apa iya urusan begini cuma gubernur/pemda jakarta yg turun .. pemerintah pusat presiden kemana ?? jakarta masih indonesia kan ???,DKI Jakarta,0,0,dari kemarin sampai sekarang jakarta terendam banjir gubernur dan seluruh jajaran terkait turun kelapangan apa iya urusan begini cuma gubernurpemda jakarta yg turun pemerintah pusat presiden kemana jakarta masih indonesia kan,dari kemarin sampai sekarang jakarta terendam banjir gubernur dan seluruh jajaran terkait turun kelapangan apa iya urusan begini cuma gubernurpemda jakarta yang turun pemerintah pusat presiden kemana jakarta masih indonesia kan,"[2, 98, 3601, 493, 747, 678, 23433, 5138, 3256, 41, 969, 8054, 1780, 2061, 3938, 20768, 387, 4043, 4365, 6838, 2279, 3256, 4417, 1697, 678, 741, 2061, 877, 1417, 1871, 7433, 678, 419, 300, 951, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
1212701357729169409,Thu Jan 02 12:22:31 +0000 2020,bukhari_sufi,@Fahrihamzah Banjir jakarta juga bencana alam mas bro ketika Allah memberikan hujan satu minggu gak henti² apa daya pemerintah,DKI Jakarta,0,0,banjir jakarta juga bencana alam mas bro ketika allah memberikan hujan satu minggu gak henti apa daya pemerintah,banjir jakarta juga bencana alam mas bro ketika allah memberikan hujan satu minggu enggak henti apa daya pemerintah,"[2, 5138, 678, 186, 4680, 668, 140, 4567, 640, 763, 651, 3175, 282, 1736, 1489, 16976, 387, 1503, 877, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
1212704296497643521,Thu Jan 02 12:20:24 +0000 2020,Andi17759219,@faizalassegaf @jokowi Nah ini saya setuju. Saya heran dgn @aniesbaswedan ini... Dia kayaknya rela membiarkan Jakarta &amp; rakyatnya tenggelam asal dia dpt mempertahankan egonya. Diajarin gak mau nurut giliran banjir salahin Pemerintah pusat.,DKI Jakarta,1,2,nah ini saya setuju saya heran dgn ini dia kayaknya rela membiarkan jakarta amp rakyatnya tenggelam asal dia dpt mempertahankan egonya diajarin gak mau nurut giliran banjir salahin pemerintah pusat,nah ini saya setuju saya heran dengan ini dia kayaknya rela membiarkan jakarta amp rakyatnya tenggelam asal dia dapat mempertahankan egonya diajari enggak mau nurut giliran banjir salahkan pemerintah pusat,"[2, 1795, 92, 209, 5629, 209, 5345, 4240, 92, 364, 8964, 7479, 6635, 678, 2688, 14232, 9628, 2158, 364, 8727, 4457, 10534, 57, 29890, 30355, 1489, 422, 4035, 63, 11648, 5138, 427, 17, 877, 1417, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
1212708682430943233,Thu Jan 02 12:14:15 +0000 2020,matchacaramella,Bantu engga Doain juga engga Nyinyir dan bullying presiden gubernur dan pemerintah paling DEPAN..apalagi berita online soal efpei bantu tiyonghoa saat banjir Woy sadar tahun baru nih otak dan hatinya DI UPGRADE dulu sana #BanjirJakarta2020,DKI Jakarta,0,1,bantu engga doain juga engga nyinyir dan bullying presiden gubernur dan pemerintah paling depanapalagi berita online soal efpei bantu tiyonghoa saat banjir woy sadar tahun baru nih otak dan hatinya di upgrade dulu sana,bantu enggak doain juga enggak nyinyir dan bullying presiden gubernur dan pemerintah paling depanapalagi berita online soal efpei bantu tiyonghoa saat banjir woy sadar tahun baru nih otak dan hatinya di upgrade dulu sana,"[2, 1621, 16484, 4157, 17, 186, 16484, 20518, 847, 72, 41, 24898, 55, 1871, 3256, 41, 877, 711, 1219, 23462, 2140, 663, 1495, 990, 24222, 1621, 632, 20892, 9847, 305, 5138, 11479, 30371, 3645, 262, 440, 2904, 2965, 41, 6460, 26, 12258, 1248, 2377, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
1212704248472817665,Thu Jan 02 12:10:25 +0000 2020,Jhonkosmik,@RakdjatDjelata @dianputi3 @UtuhWibowo @R4jaPurw4 @MichelAdamQu @bengkeldodo @ices_tea @asvira @AsFairus @florielicious_ @kangsemproel @Reiza_Patters @topesuspend @ghanieierfan @netizenmimin @UyokTweets @VADUKA__KOLAQ @suri_011 @speechless__65 @cinnamon_irish @riz_kitri @0v4lt1n3_ @sevilen96 @IncuAba64 @sonikurniawan89 @Sulisti14281557 @WesandriYusir @PrabuRevolusi_ @satria_ptualang @gentanggentong2 @LastMan92 Maaf sy tidak bisa ikut tagar tsb. Karena ini bukan hanya banjir Jakarta tapi bencana banjir nasional. Jangan mengecilkan wilayah lain krn Anies di Jkt. Apalagi hal itu bisa membuat pemerintah pusat semakin ongkang2 kaki,DKI Jakarta,3,7,maaf sy tidak bisa ikut tagar tsb karena ini bukan hanya banjir jakarta tapi bencana banjir nasional jangan mengecilkan wilayah lain krn anies di jkt apalagi hal itu bisa membuat pemerintah pusat semakin ongkang kaki,maaf saya tidak bisa ikut tagar tersebut karena ini bukan hanya banjir jakarta tapi bencana banjir nasional jangan mengecilkan wilayah lain karena anies di jakarta apalagi hal itu bisa membuat pemerintah pusat semakin ongkang kaki,"[2, 2727, 815, 119, 166, 1820, 3903, 12, 7042, 211, 92, 531, 344, 5138, 678, 469, 4680, 5138, 1287, 843, 16598, 1350, 245, 8280, 19145, 26, 12520, 2087, 269, 137, 166, 386, 877, 1417, 977, 5867, 16, 1941, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
1212707171273560066,Thu Jan 02 12:08:15 +0000 2020,jlonan,Hmm... Curah hujan mmg tdk bisa diprediksi. Tetapi pemerintah daerah yg bijak seharusnya BISA mengantisipasi banjir! . #JakartaBanjir #JakartaBanjir4niesDimana #JakartaDikepungBanjir #jakartafloods #BanjirJakarta2020 #BanjirJakarta #BanjirJabodetabek,DKI Jakarta,0,0,hmm curah hujan mmg tdk bisa diprediksi tetapi pemerintah daerah yg bijak seharusnya bisa mengantisipasi banjir,hmm curah hujan memang tidak bisa diprediksi tetapi pemerintah daerah yang bijak seharusnya bisa mengantisipasi banjir,"[2, 8423, 12013, 3175, 24253, 6049, 166, 12426, 638, 877, 719, 741, 7051, 3109, 166, 10492, 5138, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
1212706787633139714,Thu Jan 02 12:06:43 +0000 2020,LennaLenno,Bukan bermaksud nyalahin Gubernur Jakarta karena toh gue gak tinggal di Jakarta tapi gue berharap pak @aniesbaswedan setelah ini jadi lebih aware sama kasus banjir di Jkt jd lebih nurut sama pemerintah pusat Dan jd lebih gak ngegampangin proses pencegahan banjir.,DKI Jakarta,0,0,bukan bermaksud nyalahin gubernur jakarta karena toh gue gak tinggal di jakarta tapi gue berharap pak setelah ini jadi lebih aware sama kasus banjir di jkt jd lebih nurut sama pemerintah pusat dan jd lebih gak ngegampangin proses pencegahan banjir,bukan bermaksud menyalahkan gubernur jakarta karena toh gue enggak tinggal di jakarta tapi gue berharap pak setelah ini jadi lebih aware sama kasus banjir di jakarta jadi lebih nurut sama pemerintah pusat dan jadi lebih enggak ngegampangin proses pencegahan banjir,"[2, 531, 10474, 14906, 18436, 3256, 678, 211, 8027, 2526, 1489, 1375, 26, 678, 469, 2526, 3047, 556, 450, 92, 472, 216, 844, 2412, 500, 1578, 5138, 26, 12520, 6606, 216, 4035, 63, 500, 877, 1417, 41, 6606, 216, 1489, 21968, 20455, 18750, 17, 699, 6527, 5138, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
1212705818350518273,Thu Jan 02 12:05:01 +0000 2020,maktal_212,@ices_tea Itu si mira oon juga.. Dikiranya penanggulangan banjir urusan jakarta yg dihilir.. Lha hulunya dibogor juga harus ditata.. Kalo sungai lintas provinsi itu tanggung jawab pemerintah pusat,DKI Jakarta,0,0,itu si mira oon juga dikiranya penanggulangan banjir urusan jakarta yg dihilir lha hulunya dibogor juga harus ditata kalo sungai lintas provinsi itu tanggung jawab pemerintah pusat,itu sih mira oon juga dikiranya penanggulangan banjir urusan jakarta yang dihilir lah hulunya dibogor juga harus ditata kalo sungai lintas provinsi itu tanggung jawab pemerintah pusat,"[2, 137, 356, 25118, 14237, 30355, 186, 23309, 57, 10129, 5138, 4365, 678, 741, 886, 20133, 15589, 10346, 57, 432, 19878, 186, 308, 21751, 1686, 2935, 4611, 2142, 137, 3353, 1024, 877, 1417, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
1212701681877602304,Thu Jan 02 11:46:26 +0000 2020,PemkotaBogor,Hati2 berita HOAX ya Bogorian. Foto atas yang tengah ramai diperbincangkan merupakan foto yang diambil pd tgl 12 Feb 2018 bukan 1 jan 2020. Mari saling membantu dan berempati dengan korban banjir dan longsor. Stop menyebarkan berita tidak benar. #pemkotbogor https://t.co/kQUEPCs6Mk,Bogor,20,21,hati berita hoax ya bogorian foto atas yang tengah ramai diperbincangkan merupakan foto yang diambil pd tgl feb bukan jan mari saling membantu dan berempati dengan korban banjir dan longsor stop menyebarkan berita tidak benar,hati berita hoax ya bogorian foto atas yang tengah ramai diperbincangkan merupakan foto yang diambil pada tanggal feb bukan jangan mari saling membantu dan berempati dengan korban banjir dan longsor stop menyebarkan berita tidak benar,"[2, 1268, 2140, 18422, 286, 3286, 121, 1072, 441, 34, 1172, 6234, 7687, 23930, 407, 1072, 34, 3137, 2775, 8172, 8385, 531, 1726, 2852, 2239, 1055, 41, 49, 355, 30356, 79, 2457, 5138, 41, 13503, 8754, 9113, 2140, 119, 839, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
1212701333058412544,Thu Jan 02 11:45:03 +0000 2020,iNewsSport,Minimalisir Banjir Pemerintah Akan Buang Hujan ke Luar Jakarta [News] #BeritaTerkini #Berita #News #BeritaNasional https://t.co/HjaTzGqYgs,DKI Jakarta,0,0,minimalisir banjir pemerintah akan buang hujan ke luar jakarta news,minimalisir banjir pemerintah akan buang hujan ke luar jakarta news,"[2, 4490, 72, 5138, 877, 150, 5582, 3175, 43, 892, 678, 4425, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
1212690345579859968,Thu Jan 02 11:43:08 +0000 2020,Ayu_babyrice,Karena itu langkah terbaik yg bisa diambil pemerintah : 1. Pemindahan ibu kota karena jakarta tidak didesain untuk menampung beban seperti sekarang 2. Melanjutkan NORMALISASI Kali&amp;banjir kanal khususnya ciliwung 3. Tegas&amp;Melanjutkan penggusuran pada warga di lokasi bantaran,DKI Jakarta,0,0,karena itu langkah terbaik yg bisa diambil pemerintah pemindahan ibu kota karena jakarta tidak didesain untuk menampung beban seperti sekarang melanjutkan normalisasi kaliampbanjir kanal khususnya ciliwung tegasampmelanjutkan penggusuran pada warga di lokasi bantaran,karena itu langkah terbaik yang bisa diambil pemerintah pemindahan ibu kota karena jakarta tidak didesain untuk menampung beban seperti sekarang melanjutkan normalisasi kaliampbanjir kanal khususnya ciliwung tegasampmelanjutkan penggusuran pada warga di lokasi bantaran,"[2, 211, 137, 1775, 842, 741, 166, 3137, 877, 15287, 1066, 626, 211, 678, 119, 11072, 90, 9089, 4227, 295, 747, 4305, 2966, 1144, 633, 135, 1180, 1905, 30359, 17146, 2372, 25604, 26862, 5127, 135, 7595, 3084, 2623, 20850, 5, 126, 1470, 26, 1604, 3119, 202, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
1212695849819459584,Thu Jan 02 11:23:16 +0000 2020,muh_rhezaaditya,Jakarta banjir itu yang salah bukan Cuman Gubernurnya tapi SALAH SELURUH PEMERINTAH YANT KENDATI TDK MELAKUKAN PENCEGAHAN JAUH JAUH HARI. #2020GOTONGROYONG,DKI Jakarta,0,1,jakarta banjir itu yang salah bukan cuman gubernurnya tapi salah seluruh pemerintah yant kendati tdk melakukan pencegahan jauh jauh hari,jakarta banjir itu yang salah bukan cuman gubernurnya tapi salah seluruh pemerintah yant kendati tidak melakukan pencegahan jauh jauh hari,"[2, 678, 5138, 137, 34, 427, 531, 8725, 3256, 57, 469, 427, 969, 877, 7969, 30358, 11031, 6049, 464, 6527, 1229, 1229, 406, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
1212695590569533441,Thu Jan 02 11:22:14 +0000 2020,Aaddin7,Booong kasian pakde mu udah menjelaskan berulang kali kalau masalah banjir jakarta ini masalah pemerintah pusat tapi kalian bodo semua,DKI Jakarta,0,0,booong kasian pakde mu udah menjelaskan berulang kali kalau masalah banjir jakarta ini masalah pemerintah pusat tapi kalian bodo semua,booong kasihan pakde mu sudah menjelaskan berulang kali kalau masalah banjir jakarta ini masalah pemerintah pusat tapi kalian bodo semua,"[2, 1880, 13749, 30365, 20811, 556, 4737, 1643, 2137, 2355, 6401, 633, 599, 805, 5138, 678, 92, 805, 877, 1417, 469, 1504, 3473, 30370, 366, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
1212695036271349760,Thu Jan 02 11:20:02 +0000 2020,rmol_id,Banjir Sulit Ditangani Karena Pemerintah Saling Lempar Tanggung Jawab #Banjir2020 #Jakarta #RepublikMerdeka https://t.co/n5tOFJg0cX,DKI Jakarta,3,5,banjir sulit ditangani karena pemerintah saling lempar tanggung jawab,banjir sulit ditangani karena pemerintah saling lempar tanggung jawab,"[2, 5138, 1899, 8885, 211, 877, 2239, 23046, 3353, 1024, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
1212694486884601856,Thu Jan 02 11:17:51 +0000 2020,JiilJurzani,Hei warga Jakarta! Buang sampah-lah sesukamu gak usah takut bakalan banjir. Santai pemerintah slalu siap untuk disalahkan.,DKI Jakarta,1,6,hei warga jakarta buang sampahlah sesukamu gak usah takut bakalan banjir santai pemerintah slalu siap untuk disalahkan,hei warga jakarta buang sampahlah sesukamu enggak usah takut bakalan banjir santai pemerintah selalu siap untuk disalahkan,"[2, 9328, 1470, 678, 5582, 3876, 212, 23317, 503, 1489, 3370, 2790, 10263, 5138, 6902, 877, 17119, 1480, 90, 27430, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
